id,name,type,industry
Domain_18d10e8c9d814318aa15b22d461475d0ba3930cc0898bbbe014074b226462e25,18d10e8c9d.com,Domain,['A']
Domain_5a74f8425e49ee62ac28ce6ebb0581bdd63fa0dad4409e7f5c0b1286347857ab,5a74f8425e.com,Domain,['C']
Domain_4c394123c6658063b5a74397929c5261d6d1437d8c556bb2a0ec1c6d91ae045d,4c394123c6.com,Domain,['B']
Domain_e741ee7208f185adc66b3db7a4c59b5352ada99cd3b7530ace2e9ed06cb715b5,e741ee7208.com,Domain,['A']
Domain_790ccda7e19a282c3875593bbc9771c968a4a0c441e1b3b81838a07b83750622,790ccda7e1.com,Domain,['A']
Cert_bd0584837f89f724e652d8899563fc899165d3cb24b0bc2b12de613379edd43b,bd0584837f,Cert,[]
Cert_fba289bf6864477a0c124b09dab4329443ae6cebe4cd4c1f7c920ed95689b207,fba289bf68,Cert,[]
Cert_12219bc40bea8cf2833a9469b3fcd05add0bdf9f9062cb3bec06e850dc87971c,12219bc40b,Cert,[]
Cert_10c89507ecee075faeed0e2257ab53b52c4df00cc966e1451b04144b4a357294,10c89507ec,Cert,[]
Cert_a9e1386d27c6d23f5f9133e43da244f8f76f43e1ef9414dbd3727990f6c28f74,a9e1386d27,Cert,[]
Cert_aed56537739f763d1190b590969c0bf725ad1b04aef758d53c6e3dc56d1b20bd,aed5653773,Cert,[]
Cert_6de2127f0c0c008c29f81f43b1b04f564c96f32eab404f87ccf47a1e7a583487,6de2127f0c,Cert,[]
Cert_2a478163d7fd543417570f2dbfcbf94a06a696a48a7247ad88605f369f916564,2a478163d7,Cert,[]
Cert_82642c2de878c9bcd7b66b9b80538db6d530862fe69f714f37e18a6caeecb056,82642c2de8,Cert,[]
Cert_7d9de709420b07c9f52f9348ca25dc215688516ac7cd6555ff357355819cdfbe,7d9de70942,Cert,[]
Cert_713d55af10e1ae0ba072f7d95934d773e70aed90adea276b5d550feeb867ff3b,713d55af10,Cert,[]
Cert_bcdaacd263d39c22f48f90fa763e3ca6867222a6b90ff87edeb9b1745e098b3a,bcdaacd263,Cert,[]
Cert_1a25526433b399564893d1e926bcd54862280d4b8c61f37428689679b4d023df,1a25526433,Cert,[]
Cert_af5554564b0edbbfc45db88554304dddf3a1b25466b4eebb1b519aa8be37e05f,af5554564b,Cert,[]
Cert_a9d9b1af2a64ce818c6f8a2ce2e0562e13db5fdd185479737c306f4f4ca0489e,a9d9b1af2a,Cert,[]
Cert_a33b91cd597af257a1c71b2339b726ae3f9f703b8e4af42813fb48a0f6489d26,a33b91cd59,Cert,[]
Cert_05108bee53c4aa5ee066ac500d3539c58cdf31e316bd4911b70b9c500d82020d,05108bee53,Cert,[]
Cert_b174cce6391aa3232f2466c399f2b7526f2802005b9bb182643549d7c59eb5b4,b174cce639,Cert,[]
Cert_c7c7af7234373cde65b129e76f9657fc9c1bc9da13bb16c747658c5d055d5f49,c7c7af7234,Cert,[]
Cert_d74a7ed71ebee40b8382d82a78c1bab9f8a6d46994d1ca0cc102f997b5ae4660,d74a7ed71e,Cert,[]
Cert_0e01385e3102b1f41f6c0d5f2ce50b040cd598b3b92039a8355e12927e82d949,0e01385e31,Cert,[]
Cert_d80f607c675a2a1f2107c25ab298446e3b7bafee33678fd443091b4980e9352c,d80f607c67,Cert,[]
Cert_c4bbfe1a2b96365e26e0e32cc03db5a9b0f80d5a4763a47302cb34f29f2f747a,c4bbfe1a2b,Cert,[]
Cert_7fc7202558d0d5e34e0c1133b4bb60499bba78b4de7ddcdbb3f8275583ffdc38,7fc7202558,Cert,[]
Cert_725ccb3c79e08cb1e647d18e285b80c27c9777c287acbef809063fe2ac6c3bca,725ccb3c79,Cert,[]
Cert_724d77101e2fb26065a93b0572ab64845a063a636cff546ca6c4943513405f96,724d77101e,Cert,[]
Cert_b1ee2707f470f79ad0161631f89a324b71d696bc63feed8b27ad579672760f1f,b1ee2707f4,Cert,[]
Cert_10f5981032bea9a9567c5681165a47df786bda2c24b1f16cc285e8fb45a2d96a,10f5981032,Cert,[]
Domain_ce6339f863323067412f7c162dfa4c772dac3fe8f9b782639b97514bc7c2b02f,ce6339f863.com,Domain,[]
Domain_2aeea91ec5bfd605cf97586ed51a6197ad3645f33f83ed1d023443ac2f88925d,2aeea91ec5.com,Domain,[]
Domain_b691517a0838a310c9a1ff5a4379fd39b94f5faeafe7848d09c384cfb76bbefa,b691517a08.com,Domain,['B']
Domain_27e091ef92434ae6f7a690d145e71eebdb4a1e4e1a0eb1b8f2ba7c976c554523,27e091ef92.com,Domain,[]
Domain_71af434861cd99239cfcdbc47193bfd02d621647dffc8aeff2abb2c3ed4af5fc,71af434861.com,Domain,['B']
Domain_bc26f23e59ed4d05ac98c4435f03c719621298be2583302a4acf798c6bc0700e,bc26f23e59.com,Domain,['A']
Domain_11e59dd7433d44e1d8fdb8a90eb0b0b77f85d6a8800e48d40c35d70f0ab7cd0e,11e59dd743.com,Domain,['A']
Cert_c5be29cd161b2be120fdcce8939ab44c934c7203632228128dcd34b5aa249583,c5be29cd16,Cert,[]
Domain_648a1c24b32d59568e9f5295a416bbb000dcf10e183335147cd2314ae2cd35cb,648a1c24b3.com,Domain,"['A', 'B']"
Cert_0a349413b1af3645ed5b4a37bb970b506b3499d09238f69c8f715f613e62d57a,0a349413b1,Cert,[]
Domain_fd425d63d9340e58fb8506eeb70d1c72a845ed5d89c7c5aa92d1750f8dc9338c,fd425d63d9.com,Domain,[]
Domain_0a8fe8be621246a7ec79a11eaa8b0ccbbfa65aa1ea93b02ad7831a0779997301,0a8fe8be62.com,Domain,['B']
Cert_cf180a6420dd2f894a1c2a7935d524303b05e5084d5cc9b0250eac6c5f214f82,cf180a6420,Cert,[]
Domain_d6c57edfa3599a7895a5351299a3dfb2d0d803d43463d672f18496b43e2d6a70,d6c57edfa3.com,Domain,['A']
Domain_4acb8eccc2a3fef481b6eb7a5c91c0456ef0db619232cc5a3bedb99c54abdf29,4acb8eccc2.com,Domain,['B']
Domain_14f21042322569cf2cedf061cb9a5f86ef504edc34c0701c257c2344b74f671b,14f2104232.com,Domain,[]
Whois_Name_8c50a5f6c9d93aebace67c0137fc57ea3b5413037cf21a6d00fd2c8fc8b98cbe,zhaxxxxxong,Whois_Name,[]
Domain_f44cddb5671d722480b458f62a09c3247f84e58688a92448e24a56609a58ecac,f44cddb567.com,Domain,['B']
Cert_1fa82920a75333acce48d3fc41a1b0bb41633a75d8060ebc815465c1b6d0aa34,1fa82920a7,Cert,[]
Domain_a73be5f00c4f8a3f13f517e415811210665b013c3e07caa3de02b1b6479046c6,a73be5f00c.com,Domain,['B']
Domain_4cd6a8b9916313dc9fa4077a3d87113228b12a6e7c91af796ec5db6ee1eb4d57,4cd6a8b991.com,Domain,['A']
Domain_df53f78796f792f7258e257ab1ac05ccd38ed2acd0aab294ff446af23c59adc3,df53f78796.com,Domain,['B']
Domain_84080549598732143e1c1a32d25621804d66e56f14fe2c3079c8766a282e98cd,8408054959.com,Domain,[]
Domain_864f8f2620855d22f49181fff6ff7e7d7e92b044dbdb087ee2119ec6bfb55820,864f8f2620.com,Domain,['C']
Cert_c2bff36d3c75173abb66663ae90605b4a8c4d167a208de1a504a5e4dae3321bf,c2bff36d3c,Cert,[]
Domain_06e34d7bf4088bfc6240a5a6396452708e341cb940645fbe8455094ecee98918,06e34d7bf4.com,Domain,[]
Domain_c520010f9c6dd2bc9e0c8b7ce6494d51177f67849a8b56663389ff5a762c1a65,c520010f9c.com,Domain,['B']
Cert_5f3bc000d2f161a295e5d8e38042bfb2729ea6c6000c3cad68708cf0be5d92ac,5f3bc000d2,Cert,[]
Domain_74490c7074ad1ee4d5b24435bbff62955f1f217bba185885b7a16a53887353ce,74490c7074.com,Domain,['A']
